text,label
# ل شخص _ ما ❥✓ ا ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ - ابتعد للأبد لكن لا تاتيني وقت فراغك ✋🏻 ⠀ ⠀ ⠀ ⠀ ⠀ 😴💛♩❋ ء ⠀ ⠀ ⠀ ⠀ ⠀ ⠀,['anticipation']
يا جماعه انا مبعرفش اخبي حاجه عن حد بحبه و لو حاولت اخبي ب فضل افرك كده وأقولها في الاخر ب رده 😂💔,['joy']
مشكلة الامة ومشكله كل واحد فينا,['sadness']
و سلام على من اجبرتنا الحياة على السير بدونهم ، وهم لقلوبنا الف الف حياة # مدائن _ البوح,"['love', 'sadness']"
لماذا لا يخرج الرئيس ب نفسه ليقول قد اتممت 10 سنوات من العمل وقد حان وقت الحل لأطول قضية في تاريخ الكويت # البدون # غزه _ تحت _ القصف,['disgust']
في المطار هلكانين تعب ننتظر الإقلاع . مشتاق لريحة جدة المعفنه ..,"['anger', 'disgust']"
stora live رابط بث الشوط الاول مباراة # الاهلي _ الغرافه عبر الاسطورة,['neutral']
حتى الكلمات تكون فقيرة احيانا ، امام حجم هزائمنا,['sadness']
يجماعه عطست مرتين وحاسة فيي حرارة و شكرا لاستضافتي بكوكب الارض انا انزل تحت التراب بئى,['sadness']
كل ما اتفرج ع صوري مع ناس مبقناش مع بعض دلوقتي ب قول قد ايه كانت ذكريات كدابه,['disgust']
فهم النفس يحتاج الى حس وفهم الحس يحتاج الى اغنية .. ! ولمسه,['anticipation']
وتجتمع لجنة الانضباط بعد غد الأحد او الإثنين من اجل اتخاذ عقوبات صارمة حيال الأحداث المؤسفة التى صاحبت مباراة السوبر المصري بين الأهلى والزمالك الذى اقيم مساء امس الجمعة . الأحد او الأثنين !😳😡😡 و متى يتم اخطار المخطئ بالقرارات ؟ بعد ماتش الأثنين مثلا !,['sadness']
انا لا اهجر احد ، ولاكني لا امسك يد من اراد الرحيل .,['acceptance']
# الغريب ل لال بي سي : لي الشرف ان امكث امام القضاء اللبناني الوزير ليس اكبر من غيره و انا لم اطلق النار ابدا انها دعوة سياسية,['acceptance']
ليش في ناس مش عاجبها اللي حكاه المريض بالتسجيلو بيحكولك منقلينه و ابصر ايش ! مهو طبيعي يحكي هيك ، شو لعاد يحكيلكم نحن السابقون و انتم اللاحقون .. سنفروا بحياتكم ! اعقلوا و ب لا هبل ، الويروس شئنا ام ابينا و استعصمنا كان رح يوصل عالأردن ، تعملوش حالكم متفاجئين و انا ل الله و انا اليه راجعون,['disgust']
مرحله بيع مصر حته حته نبدأ بمجمع التحرير ومبني الداخليه في نص البلد ومبني الحزب الوطني علي النيل !! السيسي بيخلص اخر مهامه من خلال صندوق مصر السيادي # مش _ عايزينك _ يا سيسي _ وهنخلعك,"['surprise', 'disgust']"
شوف ي سبحان الله نفس زنقه الهستو اسمعلك connective tissue طيب ?,['acceptance']
عاجبتني نفسية العاطلين 😎 الود ودي مادوم بس مكره اخاك لا بطل,"['acceptance', 'disgust']"
ب قلوب مؤمنة ب قضاء الله و قدره و ب بالغ الحزن والأسى تتقدم # قبيلة _ القضاة _ شريف _ قحطان ب خالص العزاء و صادق المواساة لأسرة ال رشيد رفيدة في وفاة فقيدهم محمد بن رشيد ال رشيد # الرفيدي نسأل الله تعالى له الرحمة و المغفرة والفردوس الأعلى من الجنة ،,['sadness']
الطريقة الصحيحة لغسيل الشعر و الحفاظ علية من التقصف و التلف : الطريقة الصحيحة لغسيل الشعر و …,['neutral']
ايها المنافق انت تعلم ان اردوغان يتعامل مع المحتل اقتصاديا وعسكريا دعك من هذه الشعارات التي ليس ل ها قيمه ان كان فعلا غيور ع القدس فا ليقطع علاقته ب هم لكنه منافق و انت منافق لأنك تعلم كل هذا يا بائعين الشعارات,"['anger', 'disgust']"
توني مخلص من فيلم ulk ... كلمة سخيف قليلة ب حقه ... حسافة نورتن عليه,['disgust']
# تكفي _ امك _ لاتزعلها . اللهم احفظ لي امي اينما وطئت اقدامها و من عليها بالشفاء يا الله 😢 😪💔 . .,['acceptance']
حواطى اول مره يلعبون بلياردو نط واحد فوق الطاولة و قال انا حارس مرمى,['joy']
# اقفال _ المحلات _ وقت _ الصلاه انا يا اكمل دراستي يا اكمل حياتي اما اثنينهم مع بعض ماقدر .,"['sadness', 'disgust']"
اها .. انا فهمت العكس .. من باب الغثيان يعني !,['disgust']
🤯😳😳😳 بعد وشذا حد يشيل طيارة ويكب بنزين ع المدن ذي بؤرة الفيروسات ويفك العالم شرهم . زودوها ذول شكل فعلا ذا متعمد من دولة ما 🤔,"['anger', 'disgust']"
تكفون مرا خاطري ف يها كلكم,"['love', 'sadness']"
يعني هي والاغاني مامن زود فرق ‏ .. ‏ فمدام الذنب راكب الواحد راكبه سواء اغاني او نشيد ‏ .. ‏ يخلي الذنب على شي يسوى اصرف له خخ,['joy']
جوالك لن يدفن معك لكن ليس هذا هو المهم الأهم الذي لا يمكن تجاهله ان : ما ف يه سيكون حجة لك او عليك في قبرك ، فراجع محتواه مرة اخرى ✿┈┈┈┈┈•✶✾✶•┈┈┈┈┈✿,"['anticipation', 'acceptance']"
مليشيات الحوثي وعفاش اليوم شرق صبر محافظة تعز تقوم ب الهجوم علي احد منازل الموطنين وتعدم الزوجته واننه و اخيه,['neutral']
اذا فرقتكم الظروف ف لا تتركها امسك يدها ب كل ما تحمل من قوة اعلم انها ستحتاجك في هذا الوقت اكثر من اي وقت ل انها ستكون ...,['acceptance']
الإعلامي # طارق _ النوفل ” التنمر على # الصليهم صار شكله بشع جدا ، اللاعب لم يكن في يومه ولم نسمع عنه انه اعترض على احد ، طبيعي ان يكون غير موفق او يظهر بغضب مثل اي لاعب ” ” هناك لاعبين خرجوا وأعلنوا امنياتهم الانتقال ل فريق اخر ولم اجد ردة فعل شده مثل ما يحدث مع الصليهم ”,['disgust']
# عمرو _ دياب و طارق مدكور و ايمن بهجت قمر .. و لسسه .. 😍👍🏻 # mriab2018 # mriab,['neutral']
الشيخ المجاهد # رائد _ صلاح يودع والدته ويثبتها قبل توجهه للسجن ل تنفيذ حكم الاحتلال الصهيوني باعتقاله ل مدة 17 شهرا .. # الأمل _ ميديا # فلسطين,"['acceptance', 'sadness']"
صراحة ما شاء الله تبارك الله الليمونة حلوة ‏ :,['acceptance']
اخبر من تود ب كل ود انك توده # ارقدبأدب,"['love', 'anticipation']"
كل الأشياء التي اطلبها بسيطة وتحدث ل لكثيرين ، و لكنها معي ، معي انا ل سبب ما لا تحدث . # لوكا _ وعراقي _ والحبايب,['sadness']
استفتاء هام جدا نرجو الافاده,['acceptance']
ما انا برضو مكانش ينفع اقول حاجه زي كده,['sadness']
اكثر رجل تحبه المراة هو من نصحها دون ان يعاقبها و وثق ب ها دون ان يراقبها و كان رجلا ل ها ، لا عليها ☺️ # صفات _ تحبهم _ المراه _ بالرجل,"['anticipation', 'acceptance']"
هل خيارات سييرا المحلية للدفاع مناسبة ل يكون خط منظم !! بعيدا عن دا كوستا الثنائي زياد المولد ومحسن فلاته .. مناسبان امام هجوم الفريق الايراني الضغيف نوعا ما .. ربما كذلك و ربما سييرا يريد تقوية الوسط بالثلاثي الاجنبي .. و لكن الاهم وسط حديدي وهجوم هش هل ننجح !! # الاتحاد,['neutral']
ellblade ضحت ب كل شي عشان تشوف حبيبها #5 عبر # ملزلز # جيمرز # amers # ellblade ✨✔️🔥 لا …,['acceptance']
الطفلة و الحمار .. هل يقرأ الجائع ؟,['neutral']
على جدول الترتيب الحين في البوندسليغا 1 و 2 .. هامبورغ ضد بريمن في ملحق الصعود / الهبوط 😳 طبعا الأمور لازالت مبكرة لكن اذا صارت لازم تلغى المباراة او نشوف حل ثاني 😄,"['joy', 'sadness']"
لو هبت من الناس الموضوع هيكبر و ناس كتير هتتاخد ربنا يسترها معاكوا ان شاء الله,['acceptance']
ما عرفت اوصل فكرتي الا ب تغريده قبل شهر او اقل و رد عليها لكن ما ادري كيف ممكن اوصل الفكره ل ادارة النشر الإلكتروني او اي احد مسؤول,['surprise']
